age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,claim_year,claim_month,claim_day,claim_dayofyear,weekend_claim,claim_vehicle_ratio,injury_claim_ratio,claim_premium_ratio,vehicle_old,gender_F,gender_M,marital_status_*,marital_status_0,marital_status_1,property_status_Own,property_status_Rent,claim_day_of_week_*,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Highway,accident_site_Local,accident_site_Parking Lot,channel_Broker,channel_Online,channel_Phone,vehicle_category_Compact,vehicle_category_Large,vehicle_category_Medium,vehicle_color_black,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported
35.0,68.0,56873.6,1.0,1.0,50002.0,0.0,1.0,83.0,0.0,7.0,31524.63393,10721.7675,2018.040967,1000.0,1141.35,9.368615794,2.0,2024.0,12.0,30.0,365.0,0.0,0.34010759724625295,0.1882190568859099,9.39393481403601,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42.0,68.0,93347.2,1.0,0.0,80034.0,0.0,1.0,2.0,1.0,3.0,11534.5613,30124.33636,2245.716441,1000.0,986.53,8.042216093,3.0,2024.0,3.0,24.0,84.0,1.0,2.611658612451954,0.07454824611445814,30.53565158687521,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
48.0,94.0,80561.6,0.0,1.0,85067.0,3.0,0.0,0.0,1.0,6.0,25215.6433,17997.97862,4501.841953,500.0,1722.95,8.096150872,2.0,2024.0,5.0,12.0,133.0,1.0,0.7137624214409791,0.2501304200904757,10.446024910763517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
53.0,75.0,63524.8,1.0,0.0,50009.0,0.0,0.0,0.0,0.0,2.0,15287.00801,15750.40069,3729.623072,2000.0,1281.07,9.306265973,4.0,2024.0,2.0,23.0,54.0,0.0,1.0303128434090485,0.2367954406625321,12.294722919122297,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38.0,72.0,58209.6,1.0,0.0,15025.0,0.0,0.0,56.0,1.0,6.0,13844.87602,33318.56541,2361.170033,500.0,1011.92,8.195952079,6.0,2023.0,5.0,30.0,150.0,0.0,2.4065629307094367,0.07086649752006834,32.92608645940391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
46.0,74.0,61276.8,1.0,0.0,80104.0,1.0,0.0,9.0,1.0,4.0,37107.88786,16664.41035,5422.67774,500.0,1301.72,9.88013309,2.0,2023.0,2.0,1.0,32.0,0.0,0.4490800018818424,0.32540471736523224,12.801839374058936,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35.0,87.0,86892.8,1.0,1.0,20156.0,0.0,0.0,92.0,0.0,1.0,19600.90487,18686.10785,5627.615502,500.0,767.14,8.064835853,4.0,2023.0,11.0,23.0,327.0,0.0,0.9533288373130093,0.30116574019452635,24.358145644862738,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
23.0,63.0,70152.0,1.0,1.0,15047.0,0.0,0.0,73.0,0.0,4.0,25707.24161,16029.7098,5984.304844,1000.0,1538.26,9.369675313,5.0,2024.0,12.0,4.0,339.0,0.0,0.6235484165584111,0.3733258380011346,10.420676478618699,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
51.0,80.0,62929.6,1.0,0.0,15025.0,0.0,1.0,2.0,1.0,8.0,14774.95313,16085.05867,2930.331295,500.0,1314.6,8.402431024,3.0,2024.0,3.0,20.0,80.0,0.0,1.088670707004808,0.18217722142756723,12.23570566712308,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
52.0,68.0,63228.8,1.0,1.0,80002.0,0.0,1.0,0.0,1.0,6.0,30100.26728,20823.61491,5670.095421,1000.0,1515.18,10.75748484,4.0,2024.0,10.0,10.0,284.0,0.0,0.6918083057633234,0.27229159996985364,13.743327466043638,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27.0,87.0,82292.8,1.0,1.0,85054.0,0.0,0.0,57.0,1.0,2.0,25604.80108,26180.26783,4214.161394,1000.0,2047.59,9.784155061,4.0,2024.0,12.0,5.0,340.0,0.0,1.0224749549196654,0.1609670848810411,12.785893577327494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.0,49.0,72593.6,0.0,0.0,50032.0,1.0,0.0,52.0,1.0,6.0,12946.99314,19294.14962,7547.316852,1000.0,1083.72,7.054656296,0.0,2023.0,2.0,12.0,43.0,1.0,1.4902417427248285,0.39117126178894013,17.80362973830879,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,32.0,20169.6,1.0,1.0,50032.0,0.0,0.0,6.0,0.0,6.0,11544.57147,28746.61543,3630.172038,2000.0,1371.78,9.188036472,6.0,2023.0,9.0,1.0,244.0,0.0,2.490054785030492,0.12628171990680853,20.955703851929613,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
65.0,73.0,26795.2,0.0,1.0,20144.0,0.0,1.0,22.0,0.0,6.0,34869.33691,21577.29777,7656.655706,2000.0,932.14,8.850708118,3.0,2023.0,2.0,24.0,55.0,0.0,0.6188043617144884,0.3548477565455593,23.148129862467012,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,73.0,58630.4,1.0,0.0,15025.0,0.0,0.0,96.0,1.0,7.0,16738.04241,27218.24311,2248.581941,1000.0,773.99,9.915172704,2.0,2024.0,2.0,24.0,55.0,1.0,1.6261306097383703,0.08261304493139271,35.16614311554413,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,57.0,59760.0,1.0,1.0,50007.0,0.0,1.0,100.0,0.0,5.0,31016.35773,17797.18499,3165.039852,500.0,1459.97,8.424434192,3.0,2024.0,11.0,23.0,328.0,1.0,0.573799965325587,0.17783935233456263,12.190103214449612,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
53.0,78.0,163536.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,7.0,25747.59643,28683.68958,3435.867014,500.0,865.33,7.876778029,9.0,2024.0,8.0,13.0,226.0,0.0,1.1140336791429193,0.11978469521562854,33.14768883547317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55.0,86.0,34105.6,1.0,0.0,15045.0,0.0,1.0,69.0,0.0,2.0,10736.03065,48844.29531,4683.967849,2000.0,1134.08,10.47431442,6.0,2024.0,6.0,17.0,169.0,0.0,4.5495674241578286,0.09589590389772785,43.069532405121336,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
49.0,62.0,62257.6,1.0,1.0,15021.0,0.0,0.0,14.0,0.0,6.0,65059.67998,22881.72598,5041.963304,2000.0,1304.67,8.949300458,2.0,2024.0,5.0,31.0,152.0,0.0,0.35170363560094475,0.2203489067392459,17.5383246184859,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,69.0,52723.2,1.0,0.0,80024.0,3.0,0.0,86.0,1.0,7.0,10073.11234,19897.24191,4045.376399,2000.0,1035.79,8.579935193,6.0,2024.0,3.0,24.0,84.0,1.0,1.9752824388733068,0.2033134249107594,19.20972582280192,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
53.0,92.0,43515.2,1.0,0.0,80021.0,0.0,1.0,76.0,1.0,3.0,14621.55121,23206.44925,2961.131957,2000.0,694.45,10.53081735,5.0,2023.0,7.0,24.0,205.0,0.0,1.5871400316355355,0.12759952740292657,33.41701958384333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,70.0,58177.6,1.0,1.0,15001.0,0.0,0.0,97.0,0.0,5.0,9610.594669,51668.90094,6294.042374,1000.0,1004.63,8.845165216,5.0,2023.0,1.0,4.0,4.0,0.0,5.376243897442014,0.12181490721679747,51.43077644505937,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
68.0,66.0,37552.0,0.0,1.0,15012.0,1.0,1.0,97.0,1.0,7.0,26014.27743,19733.7098,2439.667767,1000.0,1194.0,9.180571971,1.0,2024.0,9.0,21.0,265.0,1.0,0.7585722822054182,0.12362945395092412,16.52739514237856,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,80.0,150181.0,1.0,0.0,15021.0,0.0,0.0,99.0,1.0,3.0,50337.8293,32663.07309,1625.777507,1000.0,1248.25,8.577774108,1.0,2024.0,11.0,27.0,332.0,0.0,0.6488772667438006,0.04977417472386399,26.16709240136191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
43.0,88.0,160162.0,1.0,0.0,85068.0,0.0,0.0,84.0,1.0,5.0,37125.67225,33959.29759,1694.017873,500.0,1338.54,9.532174967,5.0,2024.0,12.0,23.0,358.0,0.0,0.9147119912421249,0.049883772434057574,25.370401773574194,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
42.0,44.0,79776.0,1.0,1.0,15056.0,0.0,0.0,0.0,1.0,9.0,63361.03214,31320.12327,4933.853885,1000.0,1275.81,8.8681209,1.0,2024.0,12.0,3.0,338.0,0.0,0.4943120749800336,0.15752983608866877,24.54920659816117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
52.0,76.0,63216.0,1.0,0.0,85069.0,1.0,1.0,41.0,0.0,2.0,13881.85867,52882.29067,3643.979917,2000.0,972.47,7.161016793,3.0,2023.0,7.0,14.0,195.0,0.0,3.8094531810991277,0.06890737656845151,54.37935429370572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
37.0,78.0,87776.0,1.0,1.0,80011.0,0.0,0.0,43.0,1.0,4.0,38455.01501,29864.72945,3659.682727,500.0,806.31,8.176495295,7.0,2023.0,4.0,24.0,114.0,0.0,0.7766146871151617,0.12254196821461578,37.03876852575312,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
52.0,69.0,160162.0,0.0,0.0,80013.0,5.0,0.0,76.0,1.0,4.0,17243.70739,45190.14619,3760.108962,500.0,947.75,8.786623863,3.0,2023.0,2.0,18.0,49.0,1.0,2.6206746129435454,0.08320639075144359,47.681504816671065,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48.0,80.0,95941.0,0.0,0.0,50049.0,1.0,0.0,86.0,0.0,6.0,12917.2572,13553.05598,5708.055749,2000.0,1018.73,8.689523936,6.0,2024.0,4.0,3.0,94.0,0.0,1.0492208810396684,0.42116374029763287,13.303874412258399,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32.0,84.0,55462.4,0.0,1.0,50021.0,0.0,0.0,90.0,1.0,4.0,17289.21237,17203.24516,5771.836303,500.0,915.29,9.921034324,9.0,2023.0,7.0,1.0,182.0,1.0,0.9950276965682271,0.33550857697595005,18.79540381736936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
45.0,41.0,87776.0,1.0,1.0,85005.0,0.0,0.0,74.0,0.0,4.0,24722.50125,50905.8586,4486.818427,1000.0,1086.48,10.7964143,6.0,2024.0,6.0,29.0,181.0,1.0,2.0590901416174465,0.08813952952362147,46.85393067520801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
41.0,91.0,19408.0,1.0,0.0,15057.0,0.0,0.0,76.0,0.0,6.0,25179.98403,10762.97406,4584.123661,2000.0,765.64,8.893795219,3.0,2023.0,12.0,9.0,343.0,1.0,0.4274416555299142,0.4259160744460625,14.057486625568153,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
23.0,64.0,150181.0,1.0,0.0,80034.0,0.0,0.0,36.0,1.0,3.0,23685.50367,6219.439115,4753.01309,2000.0,1327.41,9.221183782,3.0,2023.0,9.0,3.0,246.0,1.0,0.26258420347115213,0.7642189274812123,4.685394199983426,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32.0,63.0,55449.6,1.0,0.0,20142.0,0.0,0.0,32.0,0.0,3.0,23000.62238,7117.604451,3856.532491,500.0,903.32,10.02134434,4.0,2024.0,1.0,13.0,13.0,1.0,0.3094526892971841,0.5418301224168435,7.879383220785546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.0,69.0,57795.2,0.0,0.0,20109.0,0.0,0.0,58.0,0.0,3.0,34134.5335,17069.92277,8553.746771,500.0,889.13,8.558991673,3.0,2024.0,6.0,7.0,159.0,0.0,0.5000778103500375,0.5011004962502241,19.19845553518608,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
51.0,73.0,150181.0,1.0,0.0,50044.0,0.0,0.0,32.0,1.0,5.0,8302.884838,12833.60782,4101.351151,2000.0,995.56,10.25876605,1.0,2023.0,6.0,2.0,153.0,0.0,1.5456805761371202,0.3195789686364282,12.890843163646592,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43.0,65.0,60187.2,0.0,0.0,20107.0,0.0,0.0,51.0,0.0,2.0,4842.456173,9882.544104,5750.977419,500.0,1379.93,7.536783984,5.0,2024.0,10.0,23.0,297.0,0.0,2.040812296681575,0.5819328867626574,7.161627114418847,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,89.0,54400.0,1.0,0.0,20119.0,0.0,0.0,3.0,1.0,3.0,20147.88261,22833.77586,2272.118067,1000.0,1554.64,8.986190339,4.0,2024.0,6.0,29.0,181.0,1.0,1.133308958662828,0.09950689193635624,14.68750055318273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
54.0,30.0,163820.8,1.0,0.0,50038.0,1.0,0.0,24.0,1.0,4.0,22710.86772,18852.53509,3121.382598,1000.0,1377.94,9.434962585,3.0,2023.0,10.0,11.0,284.0,0.0,0.8301107347561972,0.1655683218781374,13.681680690015531,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
48.0,52.0,150181.0,0.0,1.0,20152.0,0.0,0.0,17.0,0.0,6.0,15995.36838,19570.05302,6269.606997,500.0,1259.02,9.221813141,6.0,2024.0,9.0,25.0,269.0,0.0,1.2234824828710822,0.32036739964846556,15.543877793839652,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,83.0,95941.0,1.0,0.0,50027.0,0.0,0.0,0.0,1.0,4.0,57172.22455,54261.1606,4580.849745,500.0,1399.27,8.470496578,2.0,2024.0,8.0,24.0,237.0,1.0,0.9490825488615696,0.08442225883756714,38.77819191435535,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55.0,50.0,160162.0,1.0,1.0,20160.0,0.0,0.0,52.0,1.0,2.0,26349.40418,17093.35733,4793.678945,500.0,1365.46,7.699852647,2.0,2024.0,10.0,3.0,277.0,0.0,0.6487189316779457,0.28044104223965227,12.518387451847728,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
45.0,82.0,60912.0,1.0,1.0,80105.0,0.0,1.0,22.0,1.0,6.0,12458.86467,11712.65549,3567.298101,2000.0,1595.07,9.57388254,3.0,2023.0,3.0,27.0,86.0,0.0,0.940106165387861,0.30456783297738743,7.343035409104303,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,87.0,57753.6,1.0,1.0,15042.0,0.0,0.0,90.0,0.0,5.0,16338.82699,23806.10639,5340.626994,1000.0,1127.89,9.37361375,3.0,2024.0,9.0,21.0,265.0,1.0,1.4570266521929798,0.22433853342113036,21.106762530033954,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,71.0,59014.4,1.0,1.0,85055.0,0.0,0.0,26.0,1.0,6.0,27967.56375,40563.95393,4797.526974,1000.0,1829.63,8.950017296,3.0,2024.0,11.0,11.0,316.0,0.0,1.4503928298009154,0.11827069378589052,22.170577619518703,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,85.0,60537.6,0.0,1.0,20140.0,2.0,1.0,16.0,1.0,8.0,22390.58718,18074.51541,8178.356479,1000.0,904.7,8.348900664,2.0,2023.0,10.0,26.0,299.0,0.0,0.8072372227086901,0.4524799859627329,19.978462926937105,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
26.0,64.0,62144.0,1.0,1.0,85050.0,1.0,0.0,0.0,1.0,2.0,17548.47072,36526.19442,2503.438089,500.0,1216.56,9.204012486,4.0,2024.0,6.0,20.0,172.0,0.0,2.0814460133196153,0.06853815812876572,30.0241619155652,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48.0,91.0,61924.8,1.0,0.0,50036.0,0.0,1.0,64.0,1.0,6.0,45536.25228,37062.59236,4732.768023,2000.0,966.26,8.422823474,6.0,2024.0,1.0,6.0,6.0,1.0,0.8139139807137418,0.12769662675047697,38.35674907374827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
53.0,59.0,160162.0,0.0,1.0,85051.0,0.0,0.0,52.0,1.0,5.0,27627.86559,17203.42597,3396.363297,500.0,1203.17,9.03712699,0.0,2024.0,10.0,6.0,280.0,1.0,0.6226838593071351,0.1974236586900022,14.298416657662674,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
77.0,83.0,95941.0,1.0,0.0,80024.0,0.0,1.0,36.0,1.0,3.0,45498.18177,35390.50774,2293.342919,2000.0,1212.12,9.159244202,6.0,2024.0,7.0,10.0,192.0,0.0,0.7778444404416911,0.06480107422725549,29.197198082698087,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
